X,Y,fid,OBJECTID,Entity,Layer,Color,Linetype,Elevation,LineWt,RefName,Angle,NO,F_POINT,ELEV,ELE,ELPBG,DOM,CH1,DIA,A,B,PT,STAMAN,STAPRE,POINT,DESC,PLU,POINT_HEXAG,ECHELLE,VUEPL,EL_,F0_000,CURVENO,RADIUS,LENGTH,DELTA,TANGENT,CHORD,BEARING,X,IDENTIFICATION,S_,TXT1,SS,VALEURX,VALEUR_Y,TEXTE,A1,NIVEAU,Item_Short_Name,Item_Description,Manufacturer,Part_Number,Quantity_Imperial,Unit_Imperial,Quantity_Metric,Unit_Metric,ID_CSI_Masterformat,ID_CSI_Uniformat,ID_CI_SfB,ID_UniClass,ID_User_Defined,NAME,PLUVIAL,SANITIRE,EAU_POTABLE,COD,DSC,INF,F1,F2,icon_url
-71.7234327806137,46.6768251126799,683,800,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,246.505017925489,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7236603420556,46.6765735065304,684,801,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,269.641348277499,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7235153786731,46.6766076475033,685,802,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,262.319311081145,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7234744459828,46.6763409028395,686,803,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,296.715361506304,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7165432525574,46.6756945075031,687,804,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,352.197293115574,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7163699293999,46.6756065913262,688,805,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,351.711303623881,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7155387179103,46.6755336275159,689,806,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,354.249241865451,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7157778278292,46.6756545638445,690,807,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.49321967313,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7159553420128,46.6756643303361,691,808,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,34.9895771924284,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7150836815304,46.6755670358841,692,809,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,354.249241865451,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7149847926851,46.6754855836217,693,810,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,354.249241865451,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.714499951525,46.6755162961921,694,811,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.385659757582,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7144456561472,46.6754395513939,695,812,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,1.00822121678077,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.715865889322,46.6760686214505,696,813,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,101.404322331908,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7157549544669,46.6760422071266,697,814,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,94.2408020625881,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7158609115372,46.6763931399656,698,815,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,83.4787272895394,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7159424387378,46.6765107055063,699,816,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,83.5520482839744,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7166217752389,46.6748826440485,700,817,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7166083018181,46.6750100066828,701,818,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7158671250397,46.6749527767391,702,819,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7158898395489,46.6748270573234,703,820,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7148391275607,46.6748763283755,704,821,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7148503245011,46.6747504320546,705,822,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7139908358506,46.6748121372981,706,823,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7140106428709,46.6746880801767,707,824,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7131210333302,46.6746503758076,708,825,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.71241045237,46.6747381800313,709,826,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7123167474581,46.6746425805237,710,827,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,350.326830696029,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7307274984558,46.681399182083,711,828,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,179.923831017993,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.731363773161,46.6741766089985,712,829,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,270.493885511873,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7433948717093,46.675676201229,713,830,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7434824416925,46.6756276467633,714,831,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.743158994532,46.6755042362258,715,832,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7432130039012,46.6754326065946,716,833,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7428594859482,46.6752863943105,717,834,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.742924946911,46.6752201733446,718,835,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7422388959336,46.6748331263095,719,836,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.742310460781,46.6747753601278,720,837,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7417856022336,46.6745018662511,721,838,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7418561646666,46.6744433366201,722,839,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7413389529443,46.6741809342024,723,840,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7414113734273,46.6741175157069,724,841,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7409192104537,46.6738734302398,725,842,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7410292317593,46.673839039347,726,843,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7407313345058,46.6736262646379,727,844,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,308.69417795388,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7211267745349,46.6824402905246,728,845,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,179.48063010629,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7155181903265,46.6792679155055,729,846,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.877770907728,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.715511262436,46.6791384115035,730,847,Insert,EGPLUV-PUISARD,3,Continuous,63.357,18,MPUISEX,307.877770907728,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7151731867331,46.6788706446045,731,848,Insert,EGPLUV-PUISARD,3,Continuous,62.555,18,MPUISEX,307.877770907728,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7149654700752,46.6788369611983,732,849,Insert,EGPLUV-PUISARD,3,Continuous,62.361,18,MPUISEX,307.877770907728,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7146639533373,46.6785955853756,733,850,Insert,EGPLUV-PUISARD,3,Continuous,61.749,18,MPUISEX,307.877770907728,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7147149580531,46.6784529112487,734,851,Insert,EGPLUV-PUISARD,3,Continuous,61.704,18,MPUISEX,271.037910199031,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7134733978937,46.6772952863018,735,852,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,217.877770886833,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7135293528047,46.6771553925806,736,853,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,36.1915548373177,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7129738115762,46.6771754350692,737,854,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.87777090773,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.713091900203,46.677425924308,738,855,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,85.2628160631647,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.712738637692,46.6771139433661,739,856,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.87777090773,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7126115725499,46.6768890230851,740,857,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.87777090773,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7123850180777,46.6768353880503,741,858,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.87777090773,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7122507172605,46.676603700978,742,859,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.87777090773,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7120314258331,46.6765535580036,743,860,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.87777090773,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7118903485802,46.6763180098936,744,861,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.87777090773,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7116781670238,46.6762757355626,745,862,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.87777090773,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7115051664963,46.6760134438286,746,863,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.87777090773,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7113248787311,46.6759948905302,747,864,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,307.87777090773,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.71114312551,46.6757257612591,748,865,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,285.067894438427,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7112690895014,46.6756380652307,749,866,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,245.501065891672,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7116798464909,46.6753597351352,750,867,Insert,EGPLUV-PUISARD,3,Continuous,0,18,MPUISEX,40.0388135596454,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7185576054186,46.6813934511743,751,868,Insert,EGPLUV-PUISARD,3,Continuous,0,25,mpue,164.815487221048,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7226388934074,46.6811104792574,752,869,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,74.3792271674999,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7223257821442,46.6810644844686,753,870,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,74.3792271674999,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7221991688801,46.681035807711,754,871,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,74.3792271674999,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7295573339277,46.6802166936074,755,872,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,222.709934388286,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7281618569551,46.6801720219264,756,873,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,233.111456056945,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7280613237226,46.680130904488,757,874,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,233.111456056945,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7282504244845,46.6807893155023,758,875,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,233.111456056945,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7281631794706,46.680981918343,759,876,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,233.111456056945,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7276096854423,46.6807322536732,760,877,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,233.111456056945,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7278113695294,46.6804999120105,761,878,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,233.111456056945,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7281662074193,46.6794170923939,762,879,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,222.709934388286,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7293803693037,46.679320187747,763,880,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,222.709934388286,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7291921225775,46.6791748652724,764,881,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,222.709934388286,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7293559430963,46.6804086818322,765,882,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,222.709934388286,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7300014808269,46.6798996488411,766,883,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,222.709934388286,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7009507257406,46.6736372976947,767,884,Insert,EGPLUV-PUISARD,3,Continuous,0,18,PU,356.989320141101,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7277495944749,46.6735779962234,768,885,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,133.942820324674,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7276911276569,46.6737005499272,769,886,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,174.619520850368,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7271557422527,46.6739673184996,770,887,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,32.6906154068065,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7270155801387,46.6739358256775,771,888,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,27.5138174517827,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7264964207665,46.6740427580989,772,889,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,3.51727390249553,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7264848266112,46.6741203223811,773,890,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,3.12532684904322,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7260228746193,46.6741197067624,774,891,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,359.02099832483,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7255581334192,46.6741166287624,775,892,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,358.883163710539,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.725627542205,46.6740408062244,776,893,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,359.771189300719,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7251806384783,46.674037759136,777,894,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,359.556773206999,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
-71.7246966803412,46.6740346437666,778,895,Insert,EGPLUV-PUISARD,3,Continuous,0,18,GRILLE,359.421548599494,,,,,0,0,,,,,,0,,,,,0,,,,,,,,,,,,,,,,,,,,,0,,,,,0,,0,,0,,0,,,,0,0,0,,0,0,,,./0.png
